8227;PHYS-A0110;Yliopistofysiikan perusteet (TFM);Introduction to University Physics (TFM);Introduktion till universitetsfysik (TFM);07.09.2015 - 16.10.2015;I;5
8229;PHYS-A0120;Termodynamiikka (TFM);Thermodynamics (TFM);Termodynamik (TFM);26.10.2015 - 04.12.2015;II;5
8231;PHYS-A0130;Electromagnetism (TFM);Electromagnetism (TFM);Electromagnetism (TFM);04.01.2016 - 12.02.2016;IV (Spring);5
8235;PHYS-A1110;Yliopistofysiikan perusteet (SCI);Introduction to University Physics (SCI);Introduktion till universitetsfysik (SCI);27.10.2015 - 04.12.2015;II;5
8237;PHYS-A1130;Sähkömagnetismi (SCI);Electromagnetism (SCI);Elektromagnetism (SCI);04.01.2016 - 12.02.2016;III;5
8239;PHYS-A1140;Aineen rakenne (SCI);Structure of Matter (SCI);Materiens struktur (SCI);23.02.2016 - 01.04.2016;IV;5
8241;PHYS-A2120;Termodynamiikka (CHEM);Thermodynamics (CHEM);Termodynamik (CHEM);05.01.2016 - 12.02.2016;III;5
8243;PHYS-A2140;Aineen rakenne (CHEM);Structure of Matter (CHEM);Materiens struktur (CHEM);09.09.2015 - 04.12.2015;I - II ;5
8246;PHYS-A3122;Termodynamiikka (ENG2);Thermodynamics (ENG2);Termodynamik (ENG2);27.10.2015 - 04.12.2015;II;5
8248;PHYS-A3131;Sähkömagnetismi (ENG1);Electromagnetism (ENG1);Elektromagnetism (ENG1);04.01.2016 - 12.02.2016;III;5
8249;PHYS-A3132;Sähkömagnetismi (ENG2);Electromagnetism (ENG2);Elektromagnetism (ENG2);23.02.2016 - 01.04.2016;IV;5
8253;PHYS-A5130;Elektromagnetism;Electromagnetism;Elektromagnetism;04.01.2016 - 11.02.2016;III;5
8255;PHYS-A5140;Materiens struktur;Structure of Matter;Materiens struktur;23.02.2016 - 01.04.2016;I; Kurssi luennoidaan seuraavan kerran lukuvuonna 2017-2018;5
8257;PHYS-C0210;Kvanttimekaniikka;Quantum Mechanics;Kvantmekanik;26.10.2015 - 04.12.2015;II;5
8259;PHYS-C0220;Termodynamiikka ja statistinen fysiikka;Thermodynamics and Statistical Physics;Termodynamik och statistisk fysik;24.02.2016 - 22.04.2016;IV - V;5
8261;PHYS-C0240;Materiaalifysiikka;Materials Physics;Materialfysik;15.03.2016 - 28.04.2016;IV - V;5
8263;PHYS-C0310;Teknillisen fysiikan laboratoriotyöt;Applied Physics, Laboratory Course;Laboratoriearbeten inom teknisk fysik;01.11.2015 - 22.05.2016;II-V;5
8265;PHYS-C0360;Säteilyfysiikka ja -turvallisuus;Radiation Physics and Radiation Safety;Strålningsfysik och -säkerhet;08.09.2015 - 15.10.2015;I-II;5
8267;PHYS-C1380;Multi-disciplinary energy perspectives;Multi-disciplinary energy perspectives;Multi-disciplinary energy perspectives;07.01.2016 - 31.03.2016;III-IV (Spring);5
8269;PHYS-C6360;Johdatus ydinenergiatekniikkaan;Introduction to nuclear energy engineering;Introduktion till kärnenergiteknik;04.01.2016 - 31.03.2016;III-IV;5
8271;PHYS-C6370;Fundamentals of New Energy Sources;Fundamentals of New Energy Sources;Fundamentals of New Energy Sources;07.09.2015 - 02.12.2015;I - II (Autumn);5
8272;PHYS-C9381;Energialukutaito: ydinkysymyksiä ja -vastauksia energiasta;Energy Literacy: Core Questions and Answers on Energy;Energiläskunnighet: kärnfrågor och svar om energin;09.09.2015 - 02.12.2015;I-II;3
8274;PHYS-E0411;Advanced Physics Laboratory;Advanced Physics Laboratory;Advanced Physics Laboratory;04.01.2016 - 22.05.2016;III - V (Spring);5
8276;PHYS-E0412;Computational Physics;Computational Physics;Computational Physics;12.01.2016 - 19.05.2016;III - V (Spring);5
8278;PHYS-E0413;Theoretical Mechanics;Theoretical Mechanics;Theoretical Mechanics;08.09.2015 - 07.12.2015;I-II (Autumn);5
8280;PHYS-E0414;Advanced Quantum Mechanics;Advanced Quantum Mechanics;Advanced Quantum Mechanics;08.09.2015 - 03.12.2015;I-II (Autumn);5
8282;PHYS-E0415;Statistical Mechanics;Statistical Mechanics;Statistical Mechanics;09.09.2015 - 04.12.2015;I - II (Autumn);5
8284;PHYS-E0416;Quantum Physics;Quantum Physics;Quantum Physics;08.01.2016 - 08.04.2016;III - IV (Spring);5
8286;PHYS-E0417;Experimental Methods in Physics;Experimental Methods in Physics;Experimental Methods in Physics;07.09.2015 - 03.12.2015;I - II (Autumn);5
8287;PHYS-E0418;Advanced Statistical Physics;Advanced Statistical Physics;Advanced Statistical Physics;03.03.2016 - 19.05.2016;The course is not lectured 2016-2017.;5
8289;PHYS-E0421;Solid-State Physics;Solid-State Physics;Solid-State Physics;22.02.2016 - 20.05.2016;IV-V (Spring);5
8292;PHYS-E0423;Surface Physics;Surface Physics;Surface Physics;05.01.2016 - 30.03.2016;III- IV (Lectured every other year, next time in the academic year 2017-2018.);5
8302;PHYS-E0463;Fusion Energy Technology;Fusion Energy Technology;Fusion Energy Technology;04.01.2016 - 30.03.2016;III-IV (Spring);5
8305;PHYS-E0483;Advances in New Energy Technologies;Advances in New Energy Technologies;Advances in New Energy Technologies;08.01.2016 - 01.04.2016;III -IV (Spring);5
8307;PHYS-E0525;Microscopy of Nanomaterials;Microscopy of Nanomaterials;Microscopy of Nanomaterials;05.01.2016 - 29.03.2016;III - IV (Spring);5
8309;PHYS-E0526;Microscopy of Nanomaterials, laboratory course;Microscopy of Nanomaterials, laboratory course;Microscopy of Nanomaterials, laboratory course;28.02.2016 - 22.05.2016;IV - V (Spring);5
8310;PHYS-E0541;Special Course in Physics V;Special Course in Physics V;Special Course in Physics V;07.09.2015 - 20.05.2016;I, II, III, IV, V;3-10
8312;PHYS-E0542;Special Course in Theoretical Physics V/Density-Functional Theory for Practitioners;Special Course in Theoretical Physics V/Density-Functional Theory for Practitioners;Special Course in Theoretical Physics VDensity-Functional Theory for Practitioners;14.09.2015 - 02.12.2015;I, II, III, IV, V;3-10
8317;PHYS-E0551;Low Temperature Physics V;Low Temperature Physics V;Low Temperature Physics V;11.09.2015 - 04.12.2015;I, II, III, IV, V (Autumn & Spring);5-6
8319;PHYS-E0562;Nuclear Engineering, advanced course;Nuclear Engineering, advanced course;Nuclear Engineering, advanced course;23.02.2016 - 18.05.2016;IV - V (Spring);5
8321;PHYS-E0563;Fundamentals of Plasma Physics for Space and Fusion Applications;Fundamentals of Plasma Physics for Space and Fusion Applications;Fundamentals of Plasma Physics for Space and Fusion Applications;05.01.2016 - 19.05.2016;III ¿ V;5
8322;PHYS-E0564;Nuclear competence portfolio;Nuclear competence portfolio;Nuclear competence portfolio;13.09.2015 - 22.05.2016;I-V;1
8323;PHYS-E0580;Energiatieteiden erikoiskurssi V;Special Course in Advanced Energy Technologies V;Specialkurs i energivetenskaper V;07.09.2015 - 20.05.2016;I, II, III, IV, V;1-10
8326;PHYS-E0582;Special Course in Advanced Energy Technologies 2 V;Special Course in Advanced Energy Technologies 2 V;Special Course in Advanced Energy Technologies 2 V;27.10.2015 - 03.12.2015;I, II, III, IV, V (Autumn and Spring);1-10
8327;PHYS-E6570;Solar Energy Engineering;Solar Energy Engineering;Solar Energy Engineering;04.01.2016 - 05.04.2016;III - IV (alternate years, not lectured spring 2017);5
8718;SCI-C0200;Fysiikan ja matematiikan menetelmien studio;Physics and Mathematics Studio;Fysik- och matematikstudio;07.01.2016 - 16.05.2016;III-V;10
8740;;;b>Teaching Period;b>Credits;01.06.2015 - 31.08.2015;;10
8741;SCI3028.kand;Kandidaatintyö ja seminaari (Teknillinen fysiikka);Bachelor's Thesis and Seminar (Engineering Physics);Kandidatarbete och seminarium (Teknisk fysik);07.09.2015 - 20.05.2016;;10
9352;Tfy-3.1530;Fysiikan lyhyet laboratoriotyöt;Concise physics laboratory experiments;Laboratoriearbeten i fysik, kort kurs;27.10.2015 - 03.05.2016;I. Kurssi luennoidaan viimeisen kerran syksyllä 2016.;2
9355;Tfy-3.1540;Fysiikan laboratoriotyöt I;Physics, laboratory course I;Laboratoriearbeten i fysik I;26.10.2015 - 20.05.2016;I. Kurssi luennoidaan viimeisen kerran syksyllä 2016.;3
15216;CS-E4004;Individual Studies in Computer Science;Individual Studies in Computer Science;Individual Studies in Computer Science;05.09.2016 - 27.05.2017;Agreed with the teacher.;1-10
15215;CS-E4003;Special Assignment in Computer Science;Special Assignment in Computer Science;Special Assignment in Computer Science;05.09.2016 - 27.05.2017;Agreed with the teacher.;1-10
15210;CS-E5770;Special Course in Complex Systems - Mathematical Methods in Network Science;Special Course in Complex Systems - Mathematical Methods in Network Science;Special Course in Complex Systems - Mathematical Methods in Network Science;02.01.2017 - 18.02.2017;Announced later;3-6
15209;CS-E4010;Special Course in Machine Learning and Data Science I - Machine Learning and Sequential Decision Making;Special Course in Machine Learning and Data Science I - Machine Learning and Sequential Decision Making;Special Course in Machine Learning and Data Science I - Machine Learning and Sequential Decision Making;31.10.2016 - 18.12.2016;I-V;3-10
15203;CS-E4004;Metodologiakurssi;Metodologiakurssi;Metodologiakurssi;09.08.2016 - 31.12.2016;Agreed with the teacher.;1-10
15054;CS-E4050;Special Course in Machine Learning and Data Science V, Autumn 2016, Deep Learning;Special Course in Machine Learning and Data Science V, Autumn 2016, Deep Learning;Special Course in Machine Learning and Data Science V, Autumn 2016, Deep Learning;15.09.2016 - 09.12.2016;I-V;3-10
15050;CS-E5002;Special Course in Software and Service Engineering;Special Course in Software and Service Engineering;Special Course in Software and Service Engineering;12.09.2016 - 17.10.2016;(Arranged when needed);1-10
14766;SCI3027.kand;Kandidaatintyö ja seminaari (Tietotekniikka);Kandidaatintyö ja seminaari (Tietotekniikka);Kandidaatintyö ja seminaari (Tietotekniikka);03.01.2017 - 27.04.2017;I - II, III - IV;10
14765;SCI3027.kand;Kandidaatintyö ja seminaari (Tietotekniikka);Bachelor's Thesis and Seminar (Computer Science and Engineering);Kandidatarbete och seminarium (Datateknik);13.09.2016 - 14.12.2016;I - II, III - IV;10
13468;ELEC-E5630;Acoustics and Audio Technology Seminar L V;Acoustics and Audio Technology Seminar L V;Acoustics and Audio Technology Seminar L V;20.02.2017 - 22.05.2017;IV-V (Spring 2016);5
13154;CS-E5890;Statistical Genetics and Personalised Medicine;Statistical Genetics and Personalised Medicine;Statistical Genetics and Personalised Medicine;21.02.2017 - 31.03.2017;IV (Spring);5
13153;CS-E5880;Modeling Biological Networks;Modeling Biological Networks;Modeling Biological Networks;01.11.2016 - 09.12.2016;II (Autumn);5-7
13152;CS-E5870;High-Throughput Bioinformatics;High-Throughput Bioinformatics;High-Throughput Bioinformatics;13.09.2016 - 21.10.2016;I (Autumn);5-7
13151;CS-E5860;Computational Genomics;Computational Genomics;Computational Genomics;02.01.2017 - 09.02.2017;III (Spring);4-7
13144;CS-E5790;Computational Science;Computational Science;Computational Science;13.09.2016 - 08.12.2016;I - II (Autumn);5
13141;CS-E5750;Nonlinear Dynamics and Chaos;Nonlinear Dynamics and Chaos;Nonlinear Dynamics and Chaos;04.01.2017 - 09.02.2017;iii (Spring);3-5
13140;CS-E5740;Complex Networks;Complex Networks;Complex Networks;02.11.2016 - 12.12.2016;II (Autumn);5
13138;CS-E5720;Work Course on Bayesian Analysis;Work Course on Bayesian Analysis;Work Course on Bayesian Analysis;26.02.2017 - 21.05.2017;IV, V (Spring);2
13137;CS-E5710;Bayesian Data Analysis;Bayesian Data Analysis;Bayesian Data Analysis;12.09.2016 - 09.12.2016;I-II (Autumn);5
13136;CS-E5700;Hands-on Network Analysis;Hands-on Network Analysis;Hands-on Network Analysis;24.02.2017 - 05.05.2017;IV-V (Spring);5
13135;CS-E5600;Aesthetics;Aesthetics;Aesthetics;11.01.2017 - 17.05.2017;III ¿ V (Spring);3
13134;CS-E5520;Advanced Computer Graphics;Advanced Computer Graphics;Advanced Computer Graphics;18.01.2017 - 22.05.2017;III-V (Spring);5
13133;CS-E5510;Room Acoustics;Room Acoustics;Room Acoustics;10.01.2017 - 15.03.2017;III ¿ IV (Spring 2017);5
13132;;;;;;
13130;CS-E5460;Project in Embedded Systems;Project in Embedded Systems;Project in Embedded Systems;02.01.2017 - 19.05.2017;I - II (Autumn), III - V (Spring);5-10
13129;CS-E5460;Project in Embedded Systems;Project in Embedded Systems;Project in Embedded Systems;12.09.2016 - 09.12.2016;I - II (Autumn), III - V (Spring);5-10
13127;CS-E5440;Growth and Internationalization of Technology SMEs;Growth and Internationalization of Technology SMEs;Growth and Internationalization of Technology SMEs;13.04.2017 - 18.05.2017;V (Spring);4
13125;CS-E5420;ICT Innovation I & E Thesis;ICT Innovation I&E Thesis;ICT Innovation I&E Thesis;12.09.2016 - 19.05.2017;This I&E Study course is part of the EIT Digital I&E Minor.is offered in periods I and II for the 2nd year EIT students.;6
13123;CS-E5400;Tietojärjestelmien hankinta ja hankejohtaminen;IS Procurement and Portfolio management;Anskaffande av och portföljhantering för datasystem;21.02.2017 - 28.03.2017;IV;4-6
13122;CS-E5390;Seminar on Law and Technology;Seminar on Law and Technology;Seminar on Law and Technology;13.03.2017 - 05.05.2017;IV-V (Spring);3-6
13120;CS-E5370;Law in Digital Society;Law in Digital Society;Law in Digital Society;20.02.2017 - 30.03.2017;IV (Spring);5-6
13119;CS-E5360;Systems of Systems;Systems of Systems;Systems of Systems;11.04.2017 - 18.05.2017;V;5
13117;CS-E5340;Introduction to Industrial Internet;Introduction to Industrial Internet;Introduction to Industrial Internet;23.02.2017 - 30.03.2017;IV (Spring);5
13116;CS-E5330;IT Governance;IT Governance;IT Governance;03.11.2016 - 08.12.2016;II (Autumn);5
13114;CS-E5310;ICT Enabled Service Business and Innovation;ICT Enabled Service Business and Innovation;ICT Enabled Service Business and Innovation;11.10.2016 - 08.12.2016;I-II (lectures begin most likely on fifth week of period I; check course web pages for confirmation);5
13113;CS-E5300;Enterprise Systems Architecture;Enterprise Systems Architecture;Enterprise Systems Architecture;15.09.2016 - 20.10.2016;I (Autumn);5
13112;CS-E5220;User Interface Construction;User Interface Construction;User Interface Construction;31.10.2016 - 07.12.2016;II;5
13111;CS-E5210;Usability evaluation;Usability evaluation;Usability evaluation;21.02.2017 - 23.05.2017;IV ¿ V (Spring);5
13110;CS-E5200;Design Project;Design Project;Design Project;02.01.2017 - 19.05.2017;III - V;10
13109;CS-E5110;Management of a Technology Venture;Management of a Technology Venture;Management of a Technology Venture;11.10.2016 - 29.11.2016;I-II (Autumn). Lectures start in the middle of period I (after the course CS-E5100 Introduction to IT Business and Venturing lectures).  ;5
13108;CS-E5100;Introduction to IT Business and Venturing;Introduction to IT Business and Venturing;Introduction to IT Business and Venturing;13.09.2016 - 01.11.2016;I-II (Autumn);2
13106;CS-E5005;Research Methods in Software and Service Engineering;Research Methods in Software and Service Engineering;Research Methods in Software and Service Engineering;14.09.2016 - 07.12.2016;I-II (Autumn);5
13104;CS-E5002;Special Course in Software and Service Engineering;Special Course in Software and Service Engineering;Special Course in Software and Service Engineering;01.08.2016 - 31.07.2017;(Arranged when needed);1-10
13102;CS-E5000;Seminar in Software and Service Engineering;Seminar in Software and Service Engineering;Seminar in Software and Service Engineering;21.02.2017 - 16.05.2017;I - II (Autumn), III - V (Spring);5
13101;CS-E5000;Seminar in Software and Service Engineering;Seminar in Software and Service Engineering;Seminar in Software and Service Engineering;13.09.2016 - 29.11.2016;I - II (Autumn), III - V (Spring);5
13099;CS-E4960;Software Testing and Quality Assurance;Software Testing and Quality Assurance;Software Testing and Quality Assurance;14.09.2016 - 07.12.2016;II-III;5
13098;CS-E4950;Software Architectures;Software Architectures;Software Architectures;11.01.2017 - 26.04.2017;III-V (Spring);5
13097;CS-E4940;Requirements Engineering;Requirements Engineering;Requirements Engineering;23.01.2017 - 20.03.2017;III ¿ V (Spring);5
13096;CS-E4930;Software Processes and Projects;Software Processes and Projects;Software Processes and Projects;03.03.2017 - 19.05.2017;IV-V (Spring);5
13095;CS-E4920;Portfolio in Software and Service Engineering;Portfolio in Software and Service Engineering;Portfolio in Software and Service Engineering;07.09.2016 - 27.05.2017;I, III, V (separate iterations in each).;1-5
13094;CS-E4910;Software Project 3;Software Project 3;Software Project 3;14.09.2016 - 11.04.2017;I-V (Autumn & Spring);5-8
13093;CS-E4900;User-Centered Methods for Product and Service Design;User-Centered Methods for Product and Service Design;User-Centered Methods for Product and Service Design;12.09.2016 - 12.12.2016;I ¿ II (Autumn);5
13091;CS-E4860;Special Course in Bioinformatics II;Special Course in Bioinformatics II;Special Course in Bioinformatics II;20.02.2017 - 15.05.2017;IV - V (Spring);3-10
13090;CS-E4850;Computer Vision;Computer Vision;Computer Vision;02.01.2017 - 31.03.2017;III - IV (Spring);5
13089;CS-E4840;Information Visualization;Information Visualization;Information Visualization;20.02.2017 - 31.03.2017;IV;5
13088;CS-E4830;Kernel Methods in Machine Learning;Kernel Methods in Machine Learning;Kernel Methods in Machine Learning;14.09.2016 - 09.12.2016;I-II (Autumn);5
13087;CS-E4820;Machine Learning: Advanced Probabilistic Methods;Machine Learning: Advanced Probabilistic Methods;Machine Learning: Advanced Probabilistic Methods;13.01.2017 - 31.03.2017;III - IV (Spring);5
13086;CS-E4810;Machine Learning and Neural Networks;Machine Learning and Neural Networks;Machine Learning and Neural Networks;31.10.2016 - 09.12.2016;II (Autumn);5
13085;CS-E4800;Artificial Intelligence;Artificial Intelligence;Artificial Intelligence;05.01.2017 - 30.03.2017;III - IV (Spring);5
13083;CS-E4620;Introduction to Analytics and Data Science;Introduction to Analytics and Data Science;Introduction to Analytics and Data Science;12.09.2016 - 17.10.2016;I (Autumn);2
13082;CS-E4610;Modern Database Systems;Modern Database Systems;Modern Database Systems;13.01.2017 - 31.03.2017;III-IV;5
13081;CS-E4600;Algorithmic Methods of Data Mining;Algorithmic Methods of Data Mining;Algorithmic Methods of Data Mining;12.09.2016 - 20.10.2016;I - II (Autumn);5
13080;CS-E4590;Competitive Programming;Competitive Programming;Competitive Programming;17.09.2016 - 17.12.2016;I-II;2-5
13079;CS-E4580;Programming Parallel Computers;Programming Parallel Computers;Programming Parallel Computers;10.04.2017 - 19.05.2017;V (Spring);5
13078;CS-E4570;Advanced Course in Boolean Satisfiability;Advanced Course in Boolean Satisfiability;Advanced Course in Boolean Satisfiability;10.04.2017 - 19.05.2017;V;5
13077;CS-E4560;Parallel and Distributed Systems;Parallel and Distributed Systems;Parallel and Distributed Systems;14.09.2016 - 07.12.2016;I - II (Autumn);5
13076;CS-E4550;Advanced Combinatorics in Computer Science;Advanced Combinatorics in Computer Science;Advanced Combinatorics in Computer Science;12.09.2016 - 18.10.2016;I-II;5
13075;CS-E4540;Answer Set Programming;Answer Set Programming;Answer Set Programming;16.09.2016 - 14.12.2016;I - II (Autumn);5
13074;CS-E4530;Computational Complexity Theory;Computational Complexity Theory;Computational Complexity Theory;02.01.2017 - 29.03.2017;III - IV (Spring);5
13073;CS-E4520;Computer-Aided Verification and Synthesis;Computer-Aided Verification and Synthesis;Computer-Aided Verification and Synthesis;02.01.2017 - 30.03.2017;III - IV (Spring);5
13072;CS-E4510;Distributed Algorithms;Distributed Algorithms;Distributed Algorithms;13.09.2016 - 15.12.2016;I - II (Autumn);5
13071;CS-E4500;Advanced Course in Algorithms;Advanced Course in Algorithms;Advanced Course in Algorithms;03.01.2017 - 30.03.2017;III - IV (Spring);5
13070;CS-E4450;Explorative Information Visualization;Explorative Information Visualization;Explorative Information Visualization;15.09.2016 - 08.12.2016;I ¿ II (Autumn);5
13069;CS-E4440;WWW Applications;WWW Applications;WWW Applications;13.09.2016 - 15.11.2016;I - II (Autumn 2016);4
13068;CS-E4430;Web Services;Web Services;Web Services;15.09.2016 - 20.10.2016;I - II (Autumn);4
13067;CS-E4420;Information Retrieval;Information Retrieval;Information Retrieval;10.01.2017 - 09.05.2017;III ¿ IV (Spring 2017);5
13066;CS-E4410;Semantic Web;Semantic Web;Semantic Web;11.01.2017 - 23.03.2017;III ¿ V (Spring 2017);5
13065;CS-E4400;Design of WWW Services;Design of WWW Services;Design of WWW Services;12.09.2016 - 19.10.2016;I ¿ II (Autumn 2016);5
13064;CS-E4330;Special Course in Information Security;Special Course in Information Security;Special Course in Information Security;04.01.2017 - 05.04.2017;I-II, III-IV, V;2-10
13063;CS-E4320;Cryptography and Data Security;Cryptography and Data Security;Cryptography and Data Security;12.09.2016 - 08.12.2016;I - II (Autumn);5
13062;CS-E4310;Mobile Systems Security;Mobile Systems Security;Mobile Systems Security;03.01.2017 - 30.03.2017;III-IV;5
13061;CS-E4300;Network Security;Network Security;Network Security;01.11.2016 - 15.12.2016;II;5
13060;CS-E4240;Johdatus kääntäjätekniikkaan;Introduction to Compiling;Introduktion till kompilatorer;13.09.2016 - 07.12.2016;I - II;5
13059;CS-E4230;Transaction Management in Databases;Transaction Management in Databases;Transaction Management in Databases;22.02.2017 - 30.03.2017;IV (Spring);5
13058;CS-E4220;Research methods;Research methods;Research methods;16.01.2017 - 24.04.2017;III - V (Spring);5-8
13057;CS-E4210;Learning Technologies;Learning Technologies;Learning Technologies;19.09.2016 - 05.12.2016;I - II (Autumn);5
13056;CS-E4200;Emergent User interfaces;Emergent User interfaces;Emergent User interfaces;05.01.2017 - 27.04.2017;III-IV (Spring 2017);5
13055;CS-E4180;Internet Technologies for Mobile Computing;Internet Technologies for Mobile Computing;Internet Technologies for Mobile Computing;22.02.2017 - 29.03.2017;IV (Spring);2-10
13054;CS-E4170;Mobile Systems Programming;Mobile Systems Programming;Mobile Systems Programming;11.01.2017 - 26.04.2017; III - IV (Spring);5
13053;CS-E4160;Laboratory Works in Networking and Security;Laboratory Works in Networking and Security;Laboratory Works in Networking and Security;11.01.2017 - 18.01.2017;III-IV (Spring);5-10
13052;CS-E4140;Applications and Services in Internet;Applications and Services in Internet;Applications and Services in Internet;14.09.2016 - 07.12.2016;I-II (Autumn);5
13051;CS-E4130;Computer Networks II - Advanced Features;Computer Networks II - Advanced Features;Computer Networks II - Advanced Features;12.09.2016 - 05.12.2016;I - II (Autumn);5
13050;CS-E4120;Scalable Cloud Computing;Scalable Cloud Computing;Scalable Cloud Computing;13.09.2016 - 16.12.2016;I-II;5
13049;CS-E4110;Concurrent Programming;Concurrent Programming;Concurrent Programming;14.09.2016 - 14.12.2016;I - II (Autumn);5
13048;CS-E4100;Mobile Cloud Computing;Mobile Cloud Computing;Mobile Cloud Computing;14.09.2016 - 08.12.2016;I - II (Fall);5
13041;CS-E4005;Methods and Tools for Network Systems;Methods and Tools for Network Systems;Methods and Tools for Network Systems;12.09.2016 - 20.10.2016;I (Fall);5
13036;CS-E4000;Seminar in Computer Science;Seminar in Computer Science;Seminar in Computer Science;02.01.2017 - 24.04.2017;I-II, III-V (Autumn and Spring);5
13035;CS-E4000;Seminar in Computer Science;Seminar in Computer Science;Seminar in Computer Science;12.09.2016 - 05.12.2016;I-II, III-V (Autumn and Spring);5
13034;CS-E3210;Machine Learning: Basic Principles;Machine Learning: Basic Principles;Machine Learning: Basic Principles;13.09.2016 - 21.10.2016;I-II (Autumn);5
13033;CS-E3200;Discrete Models and Search;Discrete Models and Search;Discrete Models and Search;03.01.2017 - 30.03.2017;III - IV (Spring);5
13032;CS-E3190;Principles of Algorithmic Techniques;Principles of Algorithmic Techniques;Principles of Algorithmic Techniques;12.09.2016 - 09.12.2016;I - II (Autumn);5
13031;CS-C3180;Software Design and Modelling;Software Design and Modelling;Software Design and Modelling;;I-II (Autumn);5
13030;CS-C3170;Web Software Development;Web Software Development;Web Software Development;01.11.2016 - 08.02.2017;II - III (course extends over the Christmas break).;5
13029;CS-C3150;Software Engineering;Software Engineering;Software Engineering;02.01.2017 - 19.05.2017;I-II, III-IV (Autumn & Spring);5
13028;CS-C3150;Software Engineering;Software Engineering;Software Engineering;12.09.2016 - 09.12.2016;I-II, III-IV (Autumn & Spring);5
13027;CS-C3140;Operating Systems;Operating Systems;Operating Systems;13.09.2016 - 17.10.2016;I (Autumn);5
13026;CS-C3130;Information Security;Information Security;Information Security;13.09.2016 - 27.10.2016;I;5
13025;CS-C3110;Datasta tietoon;From Data to Knowledge;Från data till information;31.10.2016 - 10.02.2017;II - III, luennot periodilla II ja itsenäinen harjoitustyö periodilla III;5
13024;CS-C3100;Computer Graphics;Computer Graphics;Computer Graphics;12.09.2016 - 21.12.2016;I-II (Autumn 2016);5
13023;CS-C2150;Theoretical Computer Science;Theoretical Computer Science;Theoretical Computer Science;03.01.2017 - 31.03.2017;III - IV (Spring);5
13022;CS-C2140;Ohjelmistoprojekti 2;Software Project 2;Programvaruprojekt 2;11.04.2017 - 11.04.2017;III-V;5
13021;CS-C2130;Ohjelmistoprojekti 1;Software Project 1;Programvaruprojekt 1;14.09.2016 - 14.12.2016;I-II;5
13020;CS-C2120;Ohjelmointistudio 2: projekti;Programming Studio 2: Project;Programmeringsstudio 2: project;04.01.2017 - 10.02.2017;III-V;5
13019;CS-C2110;Ohjelmointistudio 1: mediaohjelmointi;Programming Studio 1: Media Programming;Programmeringsstudio 1: mediaprogrammering;12.09.2016 - 10.02.2017;I-III;5
13018;CS-C2000;Ihminen havaitsijana;Human Perception;Mänsklig perception;11.01.2017 - 29.03.2017;III-IV;5
13017;CS-C1190;Vuorovaikutustekniikan studio;Interaction technology studio course;Studio i interaktionsteknik;13.09.2016 - 13.12.2016;I-II;5
13016;CS-C1180;Verkkojulkaisemisen perusteet;Basics of web publishing;Grunderna i publicering på nätet;03.01.2017 - 16.05.2017;III - V;5
13015;CS-A1150;Tietokannat;Databases;Databaser;31.01.2017 - 16.05.2017;III-V;5
13014;CS-A1141;Tietorakenteet ja algoritmit Y;Data Structures and Algorithms Y;Datastrukturer och algoritmer Y;20.09.2016 - 08.12.2016;I-II;5
13013;CS-A1140;Tietorakenteet ja algoritmit;Data Structures and Algorithms;Datastrukturer och algoritmer;13.09.2016 - 08.12.2016;I-II;5
13012;CS-A1130;Tietotekniikka sovelluksissa;Applications of Computing;Datateknikens tillämpningar;03.01.2017 - 21.04.2017;III-V;5
13011;CS-A1121;Ohjelmoinnin peruskurssi Y2;Basic Course in Programming Y2;Grundkurs i programmering Y2;05.01.2017 - 24.03.2017;III - V;5
13010;CS-A1120;Ohjelmointi 2;Programming 2;Programmering 2;20.02.2017 - 19.05.2017;IV-V;5
13009;CS-A1111;Ohjelmoinnin peruskurssi Y1;Basic Course in Programming Y1;Grundkurs i programmering Y1;12.09.2016 - 30.11.2016;I-II;5
13008;CS-A1110;Ohjelmointi 1;Programming 1;Programmering 1;14.09.2016 - 16.12.2016;I-II;5
12300;CS-E5610;Social Media;Social Media;Social Media;12.09.2016 - 12.12.2016;I ¿ II (Autumn 2016);4
12299;CS-C3120;Human-Computer Interaction;Human-Computer Interaction;Human-Computer Interaction;13.09.2016 - 23.11.2016;I-II (Autumn);5
11820;T-61.6060;Special Course in Computer and Information Science VI P: Multilayer Networks;Special Course in Computer and Information Science VI P: Multilayer Networks;Special Course in Computer and Information Science VI P: Multilayer Networks;15.04.2016 - 20.05.2016;III - IV (Spring);3-10
11747;CSE-A1111;Ohjelmoinnin peruskurssi Y1 (kesäkurssi);Basic Course in Programming Y1;Grundkurs i programmering Y1;30.05.2016 - 16.08.2016;I - II;5
11745;CSE-E4755;Management of a Technology Venture;Management of a Technology Venture;Management of a Technology Venture;18.07.2016 - 12.08.2016;I-II (Autumn). Lectures start in the middle of period I (after the course CSE-E4751 lectures).;6
11738;CSE-E5001;Special Course in Software Systems and Technologies - Digital Humanities Hackathon;Special Course in Software Systems and Technologies - Digital Humanities Hackathon;Special Course in Software Systems and Technologies - Digital Humanities Hackathon;16.05.2016 - 20.05.2016;Announced later.;1-10
